Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled  by Customer,Reason for Cancelling by Customer,Cancelled Rides by Driver,Reason for Cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Payment Method,Ride Distance,Driver Ratings,Customer Rating
30/01/2024,15:00:00,CNR3033972,Success,926164,Mini,Area-8,Area-6,15.1,9.55,0,,0,,0,,139.91,UPI,28.28,3.1,5
19/01/2024,11:00:00,CNR7571784,Success,660907,Auto,Area-38,Area-22,4.63,20.21,0,,0,,0,,663.44,UPI,11.26,4.4,3.5
20/01/2024,8:00:00,CNR3886514,Success,518148,Prime Sedan,Area-14,Area-19,11.25,7.34,0,,0,,0,,1531.3,Wallet,47.26,4.5,3.5
09/01/2024,14:00:00,CNR6443483,Success,798953,Mini,Area-15,Area-16,7.58,9.03,0,,0,,0,,141,UPI,28.83,4,4.7
30/01/2024,21:00:00,CNR6560542,Success,871502,Prime Plus,Area-39,Area-38,15.87,25.02,0,,0,,0,,1217.77,UPI,23.73,3.1,4.7
03/01/2024,14:00:00,CNR5996148,Incomplete,544623,Bike,Area-32,Area-2,,,0,,0,,1,Other Issue,,,,,
22/01/2024,12:00:00,CNR6822981,Success,256689,Prime SUV,Area-43,Area-13,4.88,3.02,0,,0,,0,,1833.36,Cash,16.1,4.7,3.1
18/01/2024,18:00:00,CNR6675083,Success,154410,Bike,Area-10,Area-29,11.98,12.97,0,,0,,0,,1471.89,Card,42.03,3.4,3.7
14/01/2024,20:00:00,CNR5577467,Cancelled by Driver,565679,Auto,Area-41,Area-39,,,0,,1,More than permitted people in there,0,,,,,,
15/01/2024,12:00:00,CNR3704378,Cancelled by Customer,151430,Prime SUV,Area-28,Area-31,,,1,Driver asked to cancel,0,,0,,,,,,
18/01/2024,2:00:00,CNR6214454,Success,667118,Bike,Area-43,Area-15,5.32,20.83,0,,0,,0,,1698.65,Cash,45.32,4.8,3.5
03/01/2024,4:00:00,CNR0038326,Success,910583,Mini,Area-15,Area-45,6.94,15.83,0,,0,,0,,1281.2,UPI,19.3,4.3,3.2
04/01/2024,8:00:00,CNR8954849,Success,422144,Bike,Area-49,Area-17,13.5,14.87,0,,0,,0,,382.13,Wallet,42.18,4,3
18/01/2024,20:00:00,CNR7376010,Success,352964,Prime Plus,Area-19,Area-3,15.51,15.42,0,,0,,0,,1135.59,Wallet,46.96,3.3,4.8
02/01/2024,22:00:00,CNR4526220,Incomplete,909491,Bike,Area-48,Area-19,,,0,,0,,1,Other Issue,,,,,
05/01/2024,23:00:00,CNR2040186,Success,152769,Prime Sedan,Area-5,Area-9,18.59,22.63,0,,0,,0,,567.29,UPI,43.94,4.3,3.9
24/01/2024,2:00:00,CNR5932405,Success,423287,Prime Sedan,Area-31,Area-5,6.06,5,0,,0,,0,,1339.62,Card,40.99,3.9,3.2
15/01/2024,1:00:00,CNR1706519,Success,679324,eBike,Area-3,Area-2,7.85,13.8,0,,0,,0,,972.83,Wallet,36.74,4.8,4.8
12/01/2024,9:00:00,CNR6867846,Success,226856,Prime SUV,Area-17,Area-41,9.88,24.45,0,,0,,0,,1733.15,Wallet,30.23,4.8,3
16/01/2024,12:00:00,CNR5393325,Cancelled by Driver,708066,Mini,Area-43,Area-19,,,0,,1,More than permitted people in there,0,,,,,,
19/01/2024,3:00:00,CNR9871067,Cancelled by Driver,230482,Prime SUV,Area-38,Area-17,,,0,,1,Personal & Car related issues,0,,,,,,
03/01/2024,17:00:00,CNR5738625,Success,909375,Prime Plus,Area-7,Area-28,19.65,19.14,0,,0,,0,,501.91,Card,28.26,3.5,4.5
02/01/2024,0:00:00,CNR7127804,Success,446761,Prime Sedan,Area-24,Area-8,7.83,7,0,,0,,0,,323.53,Wallet,47.53,3.1,4.4
30/01/2024,4:00:00,CNR7975998,Cancelled by Driver,593593,Prime Sedan,Area-15,Area-46,,,0,,1,The customer was coughing/sick,0,,,,,,
09/01/2024,0:00:00,CNR1420325,Cancelled by Driver,507314,eBike,Area-4,Area-10,,,0,,1,More than permitted people in there,0,,,,,,
24/01/2024,0:00:00,CNR2946009,Success,906468,Mini,Area-42,Area-21,9.48,19.73,0,,0,,0,,1788.81,Cash,28.56,3.1,3.1
30/01/2024,23:00:00,CNR2698711,Success,523361,Bike,Area-21,Area-6,4.32,4.34,0,,0,,0,,760.1,UPI,24.99,3.8,4.6
08/01/2024,6:00:00,CNR8315300,Success,916979,Bike,Area-33,Area-21,9.65,22.37,0,,0,,0,,464.69,Wallet,32.87,4.6,3.4
29/01/2024,8:00:00,CNR8935877,Cancelled by Customer,569175,Prime SUV,Area-20,Area-49,,,1,AC is not working,0,,0,,,,,,
16/01/2024,12:00:00,CNR6259619,Success,531157,Mini,Area-50,Area-29,1.42,24.4,0,,0,,0,,978.51,Cash,13.36,3.6,4
30/01/2024,16:00:00,CNR2311571,Success,180162,Auto,Area-7,Area-29,8.64,10.85,0,,0,,0,,664.03,Wallet,13.62,4.1,4.3
19/01/2024,19:00:00,CNR1721076,Success,765825,Mini,Area-11,Area-10,3.54,1.49,0,,0,,0,,1491.04,Cash,15.65,4.8,4.6
08/01/2024,16:00:00,CNR4405916,Cancelled by Driver,199935,Prime Plus,Area-28,Area-26,,,0,,1,Customer related issue,0,,,,,,
06/01/2024,2:00:00,CNR4500122,Success,308939,Auto,Area-33,Area-27,12.07,23.69,0,,0,,0,,1073.93,Wallet,6.36,3.7,4.1
15/01/2024,22:00:00,CNR6084982,Cancelled by Driver,820459,Prime Plus,Area-43,Area-17,,,0,,1,Customer related issue,0,,,,,,
19/01/2024,21:00:00,CNR9517913,Incomplete,845927,eBike,Area-3,Area-32,,,0,,0,,1,Vehicle Breakdown,,,,,
28/01/2024,5:00:00,CNR0612474,Success,269860,Auto,Area-24,Area-36,10.09,16.52,0,,0,,0,,1582.03,UPI,2.01,4.3,5
12/01/2024,15:00:00,CNR4921804,Success,463994,Prime Plus,Area-35,Area-35,1.85,10.75,0,,0,,0,,919.13,UPI,45.2,3.9,3.2
11/01/2024,6:00:00,CNR4830916,Cancelled by Customer,461596,Prime Plus,Area-3,Area-14,,,1,Wrong Address,0,,0,,,,,,
27/01/2024,15:00:00,CNR7659842,Success,759377,Prime Sedan,Area-36,Area-47,2.21,29.75,0,,0,,0,,1340.78,UPI,20.61,4.4,3
13/01/2024,2:00:00,CNR2555494,Incomplete,192723,Prime SUV,Area-50,Area-17,,,0,,0,,1,Customer Demand,,,,,
25/01/2024,5:00:00,CNR8119037,Success,618781,Prime Sedan,Area-32,Area-25,8.5,26.09,0,,0,,0,,903.87,UPI,41.9,4.7,3.4
08/01/2024,4:00:00,CNR0045737,Success,730759,Prime SUV,Area-40,Area-50,8.49,19.49,0,,0,,0,,1206.38,Card,10.84,3.9,4.8
16/01/2024,10:00:00,CNR8551179,Success,938858,Prime Sedan,Area-38,Area-6,16.06,22.34,0,,0,,0,,1873.13,Cash,9.25,4.9,4.4
10/01/2024,10:00:00,CNR5001282,Cancelled by Driver,781662,Prime Sedan,Area-47,Area-4,,,0,,1,Customer related issue,0,,,,,,
05/01/2024,17:00:00,CNR6260650,Success,614933,Mini,Area-22,Area-14,17.32,15.45,0,,0,,0,,1588.6,Wallet,23.99,4.1,4.8
15/01/2024,15:00:00,CNR2424824,Cancelled by Driver,994526,Prime Plus,Area-20,Area-31,,,0,,1,Customer related issue,0,,,,,,
13/01/2024,4:00:00,CNR4068115,Success,583616,Mini,Area-8,Area-32,17.85,18.79,0,,0,,0,,779.69,Card,47.83,4.9,3.5
10/01/2024,0:00:00,CNR3619616,Success,374341,Bike,Area-37,Area-24,18.56,23.97,0,,0,,0,,213.04,Wallet,10.17,3.3,3.2
19/01/2024,4:00:00,CNR3994485,Success,796189,eBike,Area-21,Area-32,8.58,17.53,0,,0,,0,,1524.28,Wallet,48.79,3.3,4.8
04/01/2024,17:00:00,CNR9723952,Success,824322,eBike,Area-41,Area-3,1.73,24.57,0,,0,,0,,1219.55,Cash,3.47,4.4,3.2
16/01/2024,7:00:00,CNR9067027,Cancelled by Driver,436048,Prime SUV,Area-14,Area-47,,,0,,1,Customer related issue,0,,,,,,
17/01/2024,4:00:00,CNR8055230,Cancelled by Customer,312147,Prime Sedan,Area-2,Area-14,,,1,Wrong Address,0,,0,,,,,,
10/01/2024,6:00:00,CNR7826217,Success,435915,Prime Sedan,Area-10,Area-46,8.06,15.47,0,,0,,0,,1034.87,Card,8.51,4.9,3.9
22/01/2024,1:00:00,CNR6270685,Success,959233,Bike,Area-18,Area-22,13.35,29.01,0,,0,,0,,1894.81,Card,1.84,3.8,3.2
14/01/2024,12:00:00,CNR4542241,Success,500008,Prime Plus,Area-13,Area-13,1.44,11.24,0,,0,,0,,991.51,Card,2.46,4.7,4.6
27/01/2024,16:00:00,CNR8147092,Cancelled by Driver,548185,Mini,Area-4,Area-48,,,0,,1,The customer was coughing/sick,0,,,,,,
07/01/2024,23:00:00,CNR8333998,Success,279569,Prime Sedan,Area-43,Area-32,13.45,8.53,0,,0,,0,,296.51,Card,20.57,5,3.9
22/01/2024,14:00:00,CNR1729865,Success,124673,Prime Plus,Area-35,Area-35,16.8,25.6,0,,0,,0,,360.11,Card,12.35,4.4,4.6
30/01/2024,5:00:00,CNR3726414,Success,971674,Auto,Area-27,Area-33,13.79,20.52,0,,0,,0,,650.18,Card,2.93,3.4,4.9
24/01/2024,2:00:00,CNR5800472,Success,278931,Mini,Area-23,Area-50,15.73,28.45,0,,0,,0,,388.73,Cash,13.48,3.3,4.9
30/01/2024,5:00:00,CNR2571842,Cancelled by Driver,177432,Auto,Area-32,Area-33,,,0,,1,Customer related issue,0,,,,,,
16/01/2024,15:00:00,CNR9478755,Cancelled by Driver,397029,eBike,Area-16,Area-16,,,0,,1,The customer was coughing/sick,0,,,,,,
15/01/2024,6:00:00,CNR1981672,Success,842437,Prime SUV,Area-45,Area-19,14.84,9.91,0,,0,,0,,330.98,Wallet,6.72,3,3.6
16/01/2024,23:00:00,CNR1033771,Cancelled by Customer,545297,eBike,Area-20,Area-1,,,1,Wrong Address,0,,0,,,,,,
05/01/2024,21:00:00,CNR8346804,Success,413672,Prime Plus,Area-48,Area-11,1.61,20.16,0,,0,,0,,1832.9,Card,9.74,4.8,4.9
03/01/2024,19:00:00,CNR2227715,Success,489154,eBike,Area-23,Area-47,16.33,17.07,0,,0,,0,,1014.47,UPI,9.76,3.2,3.5
28/01/2024,13:00:00,CNR1648818,Success,863745,Bike,Area-31,Area-45,18.89,22.54,0,,0,,0,,1114.13,Card,49.27,4.5,4.7
01/01/2024,9:00:00,CNR4386309,Success,160513,Prime Sedan,Area-21,Area-27,4.92,29.54,0,,0,,0,,628.03,Card,3.82,4.3,4.7
13/01/2024,0:00:00,CNR9293815,Success,338595,Prime SUV,Area-2,Area-8,13.28,24.17,0,,0,,0,,347.83,Cash,9.31,3.8,3.5
07/01/2024,21:00:00,CNR0499057,Success,352729,Prime SUV,Area-28,Area-49,14.04,12.76,0,,0,,0,,403.71,UPI,36.89,3.8,4
27/01/2024,12:00:00,CNR7003182,Success,606040,Prime Sedan,Area-26,Area-46,4.25,1.17,0,,0,,0,,1961.27,Card,14.22,4.2,3.5
03/01/2024,11:00:00,CNR8655438,Success,741769,Auto,Area-30,Area-39,8.65,26.58,0,,0,,0,,1472.35,Cash,41.98,3.1,4
08/01/2024,3:00:00,CNR7849597,Success,519375,Prime Sedan,Area-28,Area-13,2.08,13.71,0,,0,,0,,415.68,Cash,39.7,4.6,3.3
17/01/2024,12:00:00,CNR9699698,Cancelled by Customer,728600,eBike,Area-24,Area-35,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
26/01/2024,14:00:00,CNR1346212,Success,694133,Auto,Area-24,Area-25,3.17,25.31,0,,0,,0,,1162.37,UPI,41.31,3.7,3.4
24/01/2024,13:00:00,CNR2366299,Success,190562,Prime Plus,Area-25,Area-29,3.41,4.29,0,,0,,0,,141.44,Wallet,17.9,4.7,4.6
30/01/2024,19:00:00,CNR6289840,Cancelled by Driver,478156,eBike,Area-17,Area-26,,,0,,1,Personal & Car related issues,0,,,,,,
15/01/2024,19:00:00,CNR7274747,Cancelled by Driver,885588,Prime Plus,Area-4,Area-43,,,0,,1,More than permitted people in there,0,,,,,,
20/01/2024,23:00:00,CNR0474097,Success,190289,Bike,Area-22,Area-49,14.49,19.88,0,,0,,0,,675.3,Card,29.92,4.4,4.5
05/01/2024,19:00:00,CNR8387892,Success,401230,Prime Sedan,Area-25,Area-13,4.22,28.44,0,,0,,0,,1451.13,Cash,49.69,3.4,3.6
15/01/2024,12:00:00,CNR4463274,Success,495198,Prime SUV,Area-17,Area-28,15.98,9.17,0,,0,,0,,994.72,Cash,25.94,3.2,4.2
27/01/2024,14:00:00,CNR4218570,Success,187779,Prime Sedan,Area-29,Area-35,16.44,24.93,0,,0,,0,,935.45,Wallet,10.56,4.3,4.2
05/01/2024,10:00:00,CNR0363474,Incomplete,826723,Prime Plus,Area-18,Area-37,,,0,,0,,1,Other Issue,,,,,
12/01/2024,9:00:00,CNR6420931,Success,871157,Bike,Area-7,Area-25,9.8,19.45,0,,0,,0,,684.42,Cash,2.91,4.8,4.3
21/01/2024,10:00:00,CNR6676354,Success,804087,Prime Sedan,Area-8,Area-41,12.17,20.56,0,,0,,0,,663.17,Cash,27.29,4.6,4.3
10/01/2024,22:00:00,CNR5492058,Incomplete,627317,eBike,Area-25,Area-34,,,0,,0,,1,Vehicle Breakdown,,,,,
11/01/2024,8:00:00,CNR4511594,Success,711334,Prime Sedan,Area-46,Area-37,4.27,19.6,0,,0,,0,,1649.92,Cash,30.24,4.1,3.2
17/01/2024,22:00:00,CNR1466186,Incomplete,817686,eBike,Area-36,Area-45,,,0,,0,,1,Customer Demand,,,,,
04/01/2024,14:00:00,CNR2193143,Success,427022,Prime Sedan,Area-5,Area-30,15.92,29.32,0,,0,,0,,637.25,UPI,19.71,4.8,4.7
12/01/2024,14:00:00,CNR5850361,Success,408644,eBike,Area-17,Area-30,19.17,28.82,0,,0,,0,,1182.61,Card,34.78,4.3,4.4
26/01/2024,5:00:00,CNR3363771,Success,814543,Mini,Area-4,Area-18,18.93,11.16,0,,0,,0,,84.74,Card,30.6,4.4,3.5
29/01/2024,18:00:00,CNR9421464,Success,586200,Mini,Area-23,Area-23,10.12,15.97,0,,0,,0,,1252.81,Card,30.56,4.6,4.5
24/01/2024,22:00:00,CNR3301589,Success,201436,Auto,Area-8,Area-9,1.49,17.49,0,,0,,0,,58.55,UPI,45.08,4.8,4.2
16/01/2024,15:00:00,CNR1452499,Cancelled by Customer,861577,Bike,Area-2,Area-32,,,1,AC is not working,0,,0,,,,,,
08/01/2024,0:00:00,CNR0367106,Success,135017,Prime SUV,Area-20,Area-9,3.08,15.99,0,,0,,0,,1662.28,Card,39.71,3.5,3.6
04/01/2024,18:00:00,CNR3052035,Cancelled by Driver,365523,eBike,Area-7,Area-37,,,0,,1,Personal & Car related issues,0,,,,,,
29/01/2024,1:00:00,CNR3584647,Success,813699,Bike,Area-16,Area-7,19.43,8.67,0,,0,,0,,1719.32,UPI,17.02,3.5,3.4
23/01/2024,8:00:00,CNR9941384,Success,812772,Prime SUV,Area-8,Area-27,8.34,19.38,0,,0,,0,,911.35,UPI,10.23,3,4.4
20/01/2024,21:00:00,CNR9871219,Incomplete,749760,Prime Plus,Area-19,Area-10,,,0,,0,,1,Other Issue,,,,,
26/01/2024,10:00:00,CNR6938522,Success,704522,Prime Plus,Area-17,Area-38,7.32,18.41,0,,0,,0,,1529.6,Wallet,25.02,3.6,4.7
13/01/2024,20:00:00,CNR8140966,Success,205238,Auto,Area-19,Area-21,14.66,28.79,0,,0,,0,,249.28,Cash,31.25,3.4,5
11/01/2024,12:00:00,CNR6331335,Incomplete,222498,Prime Plus,Area-22,Area-34,,,0,,0,,1,Customer Demand,,,,,
25/01/2024,2:00:00,CNR3563815,Success,270852,Bike,Area-13,Area-1,15.99,22.54,0,,0,,0,,1292.58,UPI,32.96,4.6,4.1
25/01/2024,9:00:00,CNR8572017,Success,358068,Prime Plus,Area-18,Area-37,4.41,22.97,0,,0,,0,,364.72,UPI,24.55,4.7,4.8
30/01/2024,3:00:00,CNR6782620,Cancelled by Driver,363001,Mini,Area-4,Area-35,,,0,,1,Customer related issue,0,,,,,,
02/01/2024,0:00:00,CNR8418231,Success,400197,Prime SUV,Area-15,Area-32,16.03,24.71,0,,0,,0,,689.52,Wallet,14.9,3.5,3.3
13/01/2024,6:00:00,CNR5032862,Success,496485,Bike,Area-47,Area-9,6.06,29.95,0,,0,,0,,957.78,Card,38.67,4.9,4.9
15/01/2024,9:00:00,CNR2436382,Success,408937,Auto,Area-30,Area-28,11.31,6.74,0,,0,,0,,1282.14,Wallet,6.4,4.2,3.1
25/01/2024,17:00:00,CNR4473779,Cancelled by Customer,795599,Prime Sedan,Area-17,Area-4,,,1,Change of plans,0,,0,,,,,,
26/01/2024,7:00:00,CNR1799837,Cancelled by Customer,839774,Prime Sedan,Area-1,Area-32,,,1,Change of plans,0,,0,,,,,,
22/01/2024,2:00:00,CNR3066165,Success,174086,Mini,Area-39,Area-32,6.2,22.37,0,,0,,0,,1027.06,Card,11.76,3.8,4.3
19/01/2024,22:00:00,CNR0635045,Cancelled by Customer,777710,Mini,Area-43,Area-2,,,1,Change of plans,0,,0,,,,,,
23/01/2024,6:00:00,CNR3186810,Success,731356,Prime Sedan,Area-33,Area-47,13.73,13.41,0,,0,,0,,356.08,Cash,19.53,4.1,3
03/01/2024,19:00:00,CNR7667851,Success,815589,Auto,Area-3,Area-7,19.5,1.86,0,,0,,0,,726.61,Cash,30.33,4.2,4.4
13/01/2024,12:00:00,CNR6090782,Success,428540,Prime Sedan,Area-11,Area-22,7.81,5.02,0,,0,,0,,1246.79,Wallet,1.71,3.2,3.7
12/01/2024,5:00:00,CNR0928191,Success,834645,Prime Plus,Area-6,Area-14,4.32,1.9,0,,0,,0,,1158.46,UPI,32.75,3.3,4.6
06/01/2024,4:00:00,CNR1463147,Success,792210,Auto,Area-50,Area-36,14.24,24.81,0,,0,,0,,1033.8,Cash,44.34,4.1,5
08/01/2024,23:00:00,CNR4797189,Cancelled by Driver,457678,Prime Sedan,Area-40,Area-36,,,0,,1,Customer related issue,0,,,,,,
30/01/2024,18:00:00,CNR5040783,Success,339972,Auto,Area-13,Area-49,4.65,22.11,0,,0,,0,,291.57,UPI,29.17,3.2,4.1
29/01/2024,8:00:00,CNR1107314,Success,138523,Prime Plus,Area-4,Area-18,2.45,10.54,0,,0,,0,,188.2,Wallet,39.78,3,4.8
27/01/2024,2:00:00,CNR7814371,Success,164003,Prime Plus,Area-3,Area-27,16.57,11.06,0,,0,,0,,416.01,UPI,42.15,3.5,4.4
02/01/2024,15:00:00,CNR5804961,Success,388910,Bike,Area-29,Area-31,16.86,16.87,0,,0,,0,,1341.63,Card,25.93,3.8,4.2
16/01/2024,21:00:00,CNR0453448,Cancelled by Driver,180476,Prime Sedan,Area-7,Area-26,,,0,,1,Personal & Car related issues,0,,,,,,
29/01/2024,16:00:00,CNR2609817,Success,453073,Bike,Area-6,Area-10,9.1,4.99,0,,0,,0,,352.69,Wallet,28.56,4.1,3.5
14/01/2024,21:00:00,CNR5869914,Success,225626,Auto,Area-8,Area-27,6,26.56,0,,0,,0,,1163.59,Wallet,20.81,3.3,3
13/01/2024,7:00:00,CNR3768194,Incomplete,296536,Mini,Area-47,Area-32,,,0,,0,,1,Customer Demand,,,,,
12/01/2024,3:00:00,CNR2837122,Success,988796,Auto,Area-31,Area-49,5.67,21.13,0,,0,,0,,343.38,UPI,14.22,4.6,3
26/01/2024,15:00:00,CNR9426516,Cancelled by Customer,957376,Prime Plus,Area-33,Area-11,,,1,Change of plans,0,,0,,,,,,
14/01/2024,2:00:00,CNR4699683,Success,849627,Auto,Area-23,Area-24,1.56,9.59,0,,0,,0,,253.91,Card,38.82,4.2,4.5
23/01/2024,5:00:00,CNR5160081,Success,159030,Bike,Area-21,Area-33,5.15,5.36,0,,0,,0,,1774.55,Card,49.01,3.8,4.8
03/01/2024,11:00:00,CNR7354685,Cancelled by Driver,746481,Prime Sedan,Area-7,Area-3,,,0,,1,Customer related issue,0,,,,,,
14/01/2024,18:00:00,CNR2074841,Success,468397,eBike,Area-20,Area-12,8.53,12.65,0,,0,,0,,1552.59,UPI,42.28,3.7,4.6
22/01/2024,20:00:00,CNR1968038,Success,981142,Prime SUV,Area-9,Area-32,7.48,14.38,0,,0,,0,,234.7,Wallet,29.3,3,3.1
28/01/2024,20:00:00,CNR5135134,Success,259017,Prime SUV,Area-41,Area-37,5.4,18.81,0,,0,,0,,1583.29,Wallet,23.11,3.4,4.2
13/01/2024,7:00:00,CNR1756653,Cancelled by Driver,989077,Auto,Area-8,Area-3,,,0,,1,More than permitted people in there,0,,,,,,
11/01/2024,1:00:00,CNR9361366,Success,460623,Bike,Area-34,Area-1,17.45,27.84,0,,0,,0,,458.77,Cash,12.38,4.7,3.9
22/01/2024,6:00:00,CNR0355563,Success,753174,Prime Sedan,Area-33,Area-15,13.5,7.85,0,,0,,0,,857.17,Cash,1.08,4.8,3.1
27/01/2024,2:00:00,CNR2732424,Success,351622,Auto,Area-22,Area-7,1.69,25.18,0,,0,,0,,1316.3,Card,31.62,3.6,3.9
25/01/2024,17:00:00,CNR4223716,Success,295057,eBike,Area-31,Area-45,16.33,23.93,0,,0,,0,,256.97,UPI,44.68,4.5,3.9
22/01/2024,7:00:00,CNR0258782,Cancelled by Customer,358970,Bike,Area-12,Area-44,,,1,AC is not working,0,,0,,,,,,
04/01/2024,6:00:00,CNR0565698,Success,814943,Prime SUV,Area-19,Area-4,14.2,10.89,0,,0,,0,,694.87,Cash,44.93,3.1,4.3
24/01/2024,15:00:00,CNR0977985,Success,699241,Bike,Area-27,Area-34,2.43,27.35,0,,0,,0,,207.13,UPI,40.79,4.6,3.5
09/01/2024,12:00:00,CNR2393540,Cancelled by Driver,715784,eBike,Area-47,Area-45,,,0,,1,Personal & Car related issues,0,,,,,,
29/01/2024,23:00:00,CNR6768532,Success,821693,Prime Plus,Area-40,Area-41,5.34,9.14,0,,0,,0,,884.38,UPI,35.88,4,4.4
29/01/2024,19:00:00,CNR7424836,Success,314536,Prime Plus,Area-4,Area-46,15.62,23.71,0,,0,,0,,684.52,Card,11.38,3.1,4.7
25/01/2024,2:00:00,CNR1327204,Success,688728,Auto,Area-10,Area-22,10.33,12.21,0,,0,,0,,1511.26,Cash,34.41,4.3,4.2
19/01/2024,3:00:00,CNR3776295,Cancelled by Customer,653325,Prime SUV,Area-5,Area-13,,,1,Change of plans,0,,0,,,,,,
14/01/2024,19:00:00,CNR0715971,Success,307953,Prime Sedan,Area-25,Area-30,9.46,2.18,0,,0,,0,,998.32,Cash,46.94,3.2,4.1
16/01/2024,5:00:00,CNR6292627,Success,675785,eBike,Area-4,Area-5,18.83,21.9,0,,0,,0,,1272.92,Wallet,31.47,3.4,3.7
18/01/2024,11:00:00,CNR0060603,Success,491074,Bike,Area-26,Area-34,12.78,24.79,0,,0,,0,,705.23,Wallet,18.81,3.3,3.7
12/01/2024,8:00:00,CNR8490885,Success,596265,Prime Plus,Area-32,Area-39,16.31,2.46,0,,0,,0,,398.02,Card,19.87,4.5,3.6
06/01/2024,14:00:00,CNR1840062,Incomplete,491630,Mini,Area-35,Area-25,,,0,,0,,1,Other Issue,,,,,
02/01/2024,16:00:00,CNR9764369,Success,677134,Prime Sedan,Area-18,Area-32,7.43,8.51,0,,0,,0,,1801.15,UPI,45.28,4.2,3.6
24/01/2024,11:00:00,CNR4537750,Success,964792,Prime Plus,Area-24,Area-34,18.36,18.67,0,,0,,0,,968.35,Cash,31.87,3,3.2
11/01/2024,23:00:00,CNR5727743,Cancelled by Driver,288363,Prime Sedan,Area-37,Area-36,,,0,,1,Personal & Car related issues,0,,,,,,
30/01/2024,8:00:00,CNR4566077,Success,585616,Prime Sedan,Area-12,Area-6,11.94,23.32,0,,0,,0,,1837.92,Cash,24.09,3.9,4.7
14/01/2024,13:00:00,CNR1667273,Success,167320,Bike,Area-22,Area-48,8.14,14.75,0,,0,,0,,1529.96,Wallet,21.72,4.4,4.9
28/01/2024,14:00:00,CNR9921557,Cancelled by Customer,903551,Prime Plus,Area-42,Area-4,,,1,AC is not working,0,,0,,,,,,
11/01/2024,4:00:00,CNR9420726,Success,852965,Bike,Area-17,Area-9,16.28,20.82,0,,0,,0,,74.28,Cash,3.41,3.9,4
15/01/2024,15:00:00,CNR7072488,Success,779533,Bike,Area-39,Area-50,2.91,25.82,0,,0,,0,,1137.17,Card,26.12,3.6,4.4
05/01/2024,21:00:00,CNR0138836,Cancelled by Driver,671816,Prime SUV,Area-11,Area-44,,,0,,1,Customer related issue,0,,,,,,
16/01/2024,6:00:00,CNR9251265,Success,418461,Auto,Area-19,Area-33,7.44,28.3,0,,0,,0,,1132.57,UPI,29.88,3.9,3.3
18/01/2024,9:00:00,CNR8485705,Success,278839,Prime Sedan,Area-9,Area-10,3.2,4.98,0,,0,,0,,1950.08,UPI,8.15,5,4.6
05/01/2024,10:00:00,CNR9205135,Cancelled by Customer,170721,Auto,Area-16,Area-18,,,1,AC is not working,0,,0,,,,,,
21/01/2024,20:00:00,CNR4768758,Success,878848,eBike,Area-18,Area-38,13.01,24.25,0,,0,,0,,1802.71,Wallet,8.69,4,4.8
06/01/2024,23:00:00,CNR5267215,Incomplete,428597,Prime Sedan,Area-2,Area-8,,,0,,0,,1,Customer Demand,,,,,
17/01/2024,18:00:00,CNR9100461,Success,291307,Prime Sedan,Area-44,Area-29,8.18,10.05,0,,0,,0,,537.3,Wallet,25.97,4,4.8
05/01/2024,7:00:00,CNR1213424,Cancelled by Driver,608483,Prime SUV,Area-11,Area-33,,,0,,1,Customer related issue,0,,,,,,
06/01/2024,2:00:00,CNR1888741,Incomplete,426207,Prime Sedan,Area-32,Area-47,,,0,,0,,1,Vehicle Breakdown,,,,,
29/01/2024,4:00:00,CNR8858416,Success,373066,Prime Sedan,Area-47,Area-15,1.83,25.64,0,,0,,0,,228.46,Card,10.26,4.1,4.9
29/01/2024,19:00:00,CNR5302126,Success,963991,eBike,Area-36,Area-32,1.72,27.6,0,,0,,0,,1722.38,Cash,21.6,3.3,4.1
15/01/2024,2:00:00,CNR5876840,Success,397536,Bike,Area-13,Area-15,13.26,29.82,0,,0,,0,,1869.82,UPI,4.93,4.2,3.9
22/01/2024,15:00:00,CNR4555900,Success,527471,Prime SUV,Area-18,Area-1,12.63,15.4,0,,0,,0,,209.36,Cash,40.54,4.3,3.4
18/01/2024,15:00:00,CNR8173515,Success,400178,eBike,Area-9,Area-27,17.11,8.1,0,,0,,0,,1628.25,Card,30.16,3.3,4.8
29/01/2024,2:00:00,CNR4412968,Success,457903,Bike,Area-9,Area-18,3.64,10.28,0,,0,,0,,187.5,Cash,10.03,3.1,4.5
06/01/2024,13:00:00,CNR3709712,Success,599852,Prime Sedan,Area-29,Area-18,13.62,28.97,0,,0,,0,,515.3,Cash,43.46,3.2,4.1
01/01/2024,10:00:00,CNR1341658,Success,329481,Prime Sedan,Area-36,Area-29,13.54,1.24,0,,0,,0,,571.01,Cash,37.53,3.4,3.9
11/01/2024,6:00:00,CNR6363953,Cancelled by Driver,613602,Prime Sedan,Area-35,Area-10,,,0,,1,Customer related issue,0,,,,,,
27/01/2024,19:00:00,CNR7278368,Cancelled by Driver,243885,Prime SUV,Area-24,Area-26,,,0,,1,The customer was coughing/sick,0,,,,,,
07/01/2024,15:00:00,CNR3737551,Cancelled by Customer,898231,Prime Plus,Area-27,Area-29,,,1,Wrong Address,0,,0,,,,,,
